Title;Link;Creator
Why is my job recession proof? | Dr Pal;https://www.youtube.com/watch?v=RRuA26lTbno;Dr Pal
Oil vs ghee - Which is better and how much to take? | Dr Pal;https://www.youtube.com/watch?v=gpAXZVvGMC8;Dr Pal
Beware of buy one get one free offer! | Dr Pal;https://www.youtube.com/watch?v=xEqWMDkyaQQ;Dr Pal
Is green tea good for weight loss ? | Dr Pal;https://www.youtube.com/watch?v=lLlWKXUcHfA;Dr Pal
Which foods should you buy organic ? #dirtydozen | Dr Pal;https://www.youtube.com/watch?v=-yZYgUg2Kk0;Dr Pal
Why should you take left over rice (Pazhaya Soru) | Dr Pal;https://www.youtube.com/watch?v=MAVvSHyb9tw;Dr Pal
Is natural sugar from fruit just as bad as added sugar?;https://www.youtube.com/watch?v=2yg5_SmLCps;Dr Pal
Idli vs Dosa - Which is better? | Dr Pal;https://www.youtube.com/watch?v=0oIrpJB7TcY;Dr Pal
Worst food products for KIDS #addedsugar | Dr Pal;https://www.youtube.com/watch?v=jpqjRLCfYfA;Dr Pal
Diet Coke can cause Transgenerational problems? | Dr Pal;https://www.youtube.com/watch?v=aoP9q8E83II;Dr Pal
The untold truth of OREO biscuit | Dr Pal;https://www.youtube.com/watch?v=zKL8N74vdY0;Dr Pal
Can you stick to this simple new year resolution? | Dr Pal;https://www.youtube.com/watch?v=ndrIEyuvq3s;Dr Pal
Food cravings - Solution ? | Dr Pal;https://www.youtube.com/watch?v=6AWu1MRPysk;Dr Pal
Is EGG YOLK Harmful? | Dr Pal;https://www.youtube.com/watch?v=EXbfWgvGVuk;Dr Pal
My son is teaching me MODERATION! | Dr Pal;https://www.youtube.com/watch?v=vY8_2HAMkLI;Dr Pal
The BIG problem with boxed fruit juices !! | Dr Pal;https://www.youtube.com/watch?v=T26ZzrgM7kU;Dr Pal
Food INSIDE hospital - Hypocrisy? | Dr Pal;https://www.youtube.com/watch?v=kXjm2YH_Yuw;Dr Pal
Why Vitamin D is important ? | How to get Vitamin D? | Dr Pal;https://www.youtube.com/watch?v=jrFBb65ADoM;Dr Pal
The most underrated tip for weight loss | Dr Pal;https://www.youtube.com/watch?v=JVTUbNuLv5Y;Dr Pal
Why 10k steps per day is not for everyone ? | HIIT training | Dr Pal;https://www.youtube.com/watch?v=V-vlFQ0IL9M;Dr Pal
Private video;https://www.youtube.com/watch?v=rJwnJqakqIg;Dr Pal
Can you change your dinner time ? | Dr Pal;https://www.youtube.com/watch?v=pBovfiRyJd0;Dr Pal
