Title;Link;Creator
Try this tinted SPF compact #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=7xWCzwkMpYA;Dr Day
Age matters for scars #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=dVfenWdr-Bo;Dr Day
What age to start retinoid? #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=igQy4bp_Keg;Dr Day
Eczema is killing your sleep #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=4P-crD03-KI;Dr Day
Stop leaving your razor in the shower #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=t9De3b-McG4;Dr Day
Tinea versicolor #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=hFbfEL88mRU;Dr Day
Dont sleep on this budget sunscreen #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=SVoecFQnEqo;Dr Day
How much sunscreen you need? #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=QLBdtgnwn9g;Dr Day
Preventing skin tags #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=g8PsfFNZx8w;Dr Day
How often to reapply sunscreen? #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=4pjZV0bMuBc;Dr Day
Affordable anti-aging face cream for skin texture #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=hqE2qTNUH_M;Dr Day
This is how much moisturizer you need #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=pM2z_BtT_as;Dr Day
Watch how they make tinted sunscreen ?? #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=bnIicvIskDU;Dr Day
How much face wash to use #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=ZqruEgBHgjI;Dr Day
Dermatologists can tell you squeezed that pimple #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=n3rvjKdkVc4;Dr Day
This is making your lips chapped #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=0jJPUCZaGQ0;Dr Day
Top SKINCARE FOR BODY ACNE at TARGET #shopwithme #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=YUZyf9altbg;Dr Day
5 Tips to CONTROL KERATOSIS PILARIS #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=C0Kqezleed0;Dr Day
SOCIAL MEDIA IS NOT REAL #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=QyqH1OErjXs;Dr Day
How often to replace mascara & eyeliner #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=BLfzIDQuGlE;Dr Day
Try this for keratosis pilaris on the face #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=qkJFZaxIQhI;Dr Day
YOU NEED TO USE SHAMPOO #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=PM7H4HRDtNk;Dr Day
Should you exfoliate your lips? #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=lnxbxMuthE4;Dr Day
What I really think of skin cycling #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=S3vNWbqf1_0;Dr Day
Skincare is NOT TOXIC #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=OCQEkauY8kc;Dr Day
DO THIS FOR DRY, CRACKED HANDS #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=zTCPEsbb3as;Dr Day
NOT A BEAUTY STANDARD..ITS A LIE #fake #beautystandards;https://www.youtube.com/watch?v=DKk1bHgInlE;Dr Day
Complicated skincare routines are not sustainable #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=IltnbQBMLWY;Dr Day
BUDGET FRIENDLY SKINCARE FOR PORES #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=wXInWWOoswc;Dr Day
How to solve skin problems #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=igD00-2ewPk;Dr Day
WHITE SPOTS ON THE SKIN #dermatologist @DrDrayzday;https://www.youtube.com/watch?v=njs03KwyV_w;Dr Day
La Roche Posay DUPES at CVS #skincare;https://www.youtube.com/watch?v=TmH7PMsCik8;Dr Day
Dermatologist reacts to @BobbyParrish;https://www.youtube.com/watch?v=WMAyx5RslIo;Dr Day
Part 2: Dermatologist reacts to @BobbyParrish;https://www.youtube.com/watch?v=dN7xAq5Wh04;Dr Day
