Title;Link;Creator
Transforming William: Overcoming Severe Underbite Naturally;https://www.youtube.com/watch?v=gfSPTnK-cQw;Mewing By Mike Mew
Transforming Nathan: Overcoming Severe Overjet Naturally;https://www.youtube.com/watch?v=xMyOVNPRo6E;Mewing By Mike Mew
Avoided Surgery With Orthotropics: Stans Story;https://www.youtube.com/watch?v=FA7XnWCB9tI;Mewing By Mike Mew
Orthotropics 15 Years Later: Emily's Results;https://www.youtube.com/watch?v=m4PyCjTAuPE;Mewing By Mike Mew
Comparing Facial Changes;https://www.youtube.com/watch?v=_D70VF43Evw;Mewing By Mike Mew
Mike Mew 's patient Nick reacts to NY Times article;https://www.youtube.com/watch?v=AOrwGDqJwa8;Mewing By Mike Mew
Most orthodontists don't understand;https://www.youtube.com/watch?v=FMyKWk3mxYU;Mewing By Mike Mew
Real Patient and Parent Interview June 2017;https://www.youtube.com/watch?v=ZXsQBiAaKdk;Mewing By Mike Mew
Adult Treatment Video Diary - Video 4;https://www.youtube.com/watch?v=WqqirRw_8bw;Mewing By Mike Mew
Adult Treatment Video Diary - Video 3;https://www.youtube.com/watch?v=XsJUwp8WzP4;Mewing By Mike Mew
Unhappy With Previous Orthodontic Treatment Part 1 Of 3 - Dr Mike Mew;https://www.youtube.com/watch?v=EYi3_eIvyCQ;Mewing By Mike Mew
Unhappy With Previous Orthodontic Treatment Part 2 Of 3 - Dr Mike Mew;https://www.youtube.com/watch?v=pBnD7tuotPk;Mewing By Mike Mew
Unhappy With Previous Orthodontic Treatment Part 3 Of 3 - Dr Mike Mew;https://www.youtube.com/watch?v=nf8lh4MnJ_A;Mewing By Mike Mew
Adult Treatment Video Diary - Video 2;https://www.youtube.com/watch?v=EqiTDLlP2fA;Mewing By Mike Mew
Private video;https://www.youtube.com/watch?v=NAhsqogVMeI;Mewing By Mike Mew
Transforming Nicholas: Overcoming Severe Crossbite Naturally;https://www.youtube.com/watch?v=9F80HEMjJ2E;Mewing By Mike Mew
Mike Mew BDS, MSc  Craniofacial Dystrophy: Modern Melting Faces;https://www.youtube.com/watch?v=VdsAAnatzHY;Mewing By Mike Mew
The Cause And Cure Of Bruxism And Clenching By Dr Mike Mew;https://www.youtube.com/watch?v=k3tu7mJePGI;Mewing By Mike Mew
The Abs Walk: How Body Posture Affects the Face | Exercise;https://www.youtube.com/watch?v=oX3AlUYRZIQ;Mewing By Mike Mew
The Cause, Pathology, Diagnosis and Cure of Temporomandibular Joint Disorders by Dr Mike Mew;https://www.youtube.com/watch?v=VRCsB9hmNls;Mewing By Mike Mew
Orthotropics Treatment of Temporomandibular Joint Disorders by Dr Mike Mew;https://www.youtube.com/watch?v=9R3HCdjvGnk;Mewing By Mike Mew
What Makes A Face Attractive, Beautiful, Charming, Healthy, Noticeable & Pretty by Dr Mike Mew;https://www.youtube.com/watch?v=ijFkcLMmSJI;Mewing By Mike Mew
How to improve cheek bones;https://www.youtube.com/watch?v=uwnYPeC7nK4;Mewing By Mike Mew
Growing Your Face | Dr. Mike Mew | Full Length HD;https://www.youtube.com/watch?v=TY3bIMRKil8;Mewing By Mike Mew
How the Muscles Influence the Bones in Peoples Faces | Dr Mike Mew Q&A;https://www.youtube.com/watch?v=U3owXWaV-I0;Mewing By Mike Mew
Orthotropics Case Study, Adult Orthotropics, Midface Retraction & Facial Growth | Dr. Mike Mew;https://www.youtube.com/watch?v=E1uiey9RyXc;Mewing By Mike Mew
How To Get A Great Jawline by Improving Body, Neck & Tongue Posture by Dr. Mike Mew;https://www.youtube.com/watch?v=iqlxAdmky10;Mewing By Mike Mew
Tongue Chewing By Dr Mike Mew;https://www.youtube.com/watch?v=ZNocCJNicrc;Mewing By Mike Mew
Should Tongue Rest/ Touch at the Palate/ Maxilla/ Roof of the Mouth By Dr Mike Mew;https://www.youtube.com/watch?v=eh9OqEd5z1k;Mewing By Mike Mew
Orthotropics: improving your health and facial beauty;https://www.youtube.com/watch?v=VtrJWHjma1o;Mewing By Mike Mew
Is Palatal Expansion Possible In Adults By Dr Mike Mew;https://www.youtube.com/watch?v=QCNqbvOALZI;Mewing By Mike Mew
A Narrow Palate By Dr Mike Mew;https://www.youtube.com/watch?v=26KBKhaieSE;Mewing By Mike Mew
The Cause And Cure Of Bruxism And Clenching By Dr Mike Mew;https://www.youtube.com/watch?v=k3tu7mJePGI;Mewing By Mike Mew
Facial Appearance, Cheek Bones or Cheek Bulges By Dr Mike Mew;https://www.youtube.com/watch?v=PqUm7EaD1zo;Mewing By Mike Mew
Effect of Midline Discrepancy/ Mismatching or Facial Asymmetry on Facial Appearance by Dr Mike Mew;https://www.youtube.com/watch?v=8s3muNxjK28;Mewing By Mike Mew
Role of the Structure & Shape of Upper & Lower Lips in Facial Attractiveness & Beauty by Dr Mike Mew;https://www.youtube.com/watch?v=V03Oabno1a8;Mewing By Mike Mew
Effect of Extra-Oral Anchorage on Craniofacial Development By Dr Mike Mew. Vancouver/November 2016;https://www.youtube.com/watch?v=-pzL3ETuiKc;Mewing By Mike Mew
Problems Associated With Cheek Biting/ Cheek Chewing or Morsicatio Buccarum by Dr Mike Mew;https://www.youtube.com/watch?v=faGWLa4ljO8;Mewing By Mike Mew
Why the Position of Jaw Influences Head, Neck & Body Posture by Dr Mike Mew;https://www.youtube.com/watch?v=m82NYo5qn5k;Mewing By Mike Mew
Chin Assessment - Assessing The Chin By Dr Mike Mew;https://www.youtube.com/watch?v=GmMKgXnyNH8;Mewing By Mike Mew
Importance of a Fold Between Lower Lip & Chin Muscle, Mentolabial Fold by Dr Mike Mew;https://www.youtube.com/watch?v=eoQ8IJT8iNA;Mewing By Mike Mew
Can Lip Size & Shape be Changed without Surgery by Improving the Lip Posture by Dr Mike Mew;https://www.youtube.com/watch?v=6AXfj6VaFR4;Mewing By Mike Mew
Association Between Posterior Tongue Position & Airway By Dr Mike Mew;https://www.youtube.com/watch?v=k2vqxBkRoXI;Mewing By Mike Mew
The Effect of Orthotropics on Lower Facial Height on Patients with Deep Bite by Dr Mike Mew;https://www.youtube.com/watch?v=jaZhJiSJMok;Mewing By Mike Mew
The Dental Balance Zone By Dr Mike Mew;https://www.youtube.com/watch?v=iAroNsMiyc8;Mewing By Mike Mew
How Incorrect Oral Posture Influences Breathing, Micro-Swallowing & Tongue Sweeping by Dr Mike Mew;https://www.youtube.com/watch?v=8d5awyc_ZQ8;Mewing By Mike Mew
Why 95% of the people used to have straight teeth. Lecture by Dr Mew - critique by Dr McIntosh (ENT);https://www.youtube.com/watch?v=3_wAUcku1_s;Mewing By Mike Mew
AHS18 - Mike Mew Why Are Teeth Crooked;https://www.youtube.com/watch?v=D4L0PzprcRI;Mewing By Mike Mew
Why the Long Face? How the Modern World Changed Our Faces, Metabolism, & Breathing  & How to Fix It;https://www.youtube.com/watch?v=hiuhKpkitfU;Mewing By Mike Mew
Mike Mew, BDS - Changing the face of evolutionary medicine (AHS22);https://www.youtube.com/watch?v=7hpAFWQTPv4;Mewing By Mike Mew
Orthotropics Vs. Orthodontics - Dr John Mew on Dispatches - Part 1;https://www.youtube.com/watch?v=BqV6JqHehoo;Mewing By Mike Mew
Orthotropics Vs. Orthodontics - Dr John Mew on Dispatches - Part 2;https://www.youtube.com/watch?v=07pmNuxC8HA;Mewing By Mike Mew
Bret Weinstein and Mike Mew: The Roots of Evolutionary Dentistry;https://www.youtube.com/watch?v=JYpPu-NrYSI;Mewing By Mike Mew
Mewing: How to Be More Attractive, Breathe Better and Live Longer | Dr. Mike Mew EP 180;https://www.youtube.com/watch?v=aMK3EGn26HU;Mewing By Mike Mew
Does Mewing Actually Work? Asking Dr Mew Tough Questions;https://www.youtube.com/watch?v=urjMozLdcRk;Mewing By Mike Mew
Ep. 49: Dr. Mike Mew: The Face Behind The Mewing Movement Reveals All;https://www.youtube.com/watch?v=wly0Qw29PKA;Mewing By Mike Mew
"""Mouth Breathing has a negative impact on our teeth and facial development"" Dr Flutter";https://www.youtube.com/watch?v=tVjMgVClyPA;Mewing By Mike Mew
The REAL Cause of Your Breathing Problems (Snoring and Sleep Apnea);https://www.youtube.com/watch?v=-MjaUhSOf94;Mewing By Mike Mew
Chat #13 - Mike Mew, Modern Day Galileo;https://www.youtube.com/watch?v=J5fYWWMV1_8;Mewing By Mike Mew
Why Has Joe Rogan's Face Changed So Much? Dr. Mike Mew Explains;https://www.youtube.com/watch?v=9yr4_aIsP8E;Mewing By Mike Mew
#21 The Rebel Orthodontist - Mike Mew;https://www.youtube.com/watch?v=EN3RUu4GKNE;Mewing By Mike Mew
What is the jaws epidemic?;https://www.youtube.com/watch?v=jLzc0_aJJMk;Mewing By Mike Mew
The Story of Headgear;https://www.youtube.com/watch?v=C250OOIvViA;Mewing By Mike Mew
"Introduction to Orthotropics; by RoJo";https://www.youtube.com/watch?v=zZE0svF1xbc;Mewing By Mike Mew
The Jaws Epidemic Article Review by Dr Simon Wong | Postural Orthodontics Advanced Course;https://www.youtube.com/watch?v=N2M62blh-to;Mewing By Mike Mew
Deleted video;https://www.youtube.com/watch?v=Yag1RQWrIs8;Mewing By Mike Mew
Joe Rogan Experience #1506 - James Nestor;https://www.youtube.com/watch?v=U5o9b2RVC2E;Mewing By Mike Mew
The Impact of Diet on Facial Growth and Aesthetics;https://www.youtube.com/watch?v=PeflnQj1jpQ;Mewing By Mike Mew
Face Bonsai vs Mewing - a True Story;https://www.youtube.com/watch?v=eivdInkKJvM;Mewing By Mike Mew
Eyal BOTZER;https://www.youtube.com/watch?v=0CB9h86YdZ0;Mewing By Mike Mew
What is orthotropics?;https://www.youtube.com/watch?v=c3K0Axc0mqo;Mewing By Mike Mew
What is the difference between orthotropics and orthodontics?;https://www.youtube.com/watch?v=I7qxhXz4EaU;Mewing By Mike Mew
How do orthotropic appliances work?;https://www.youtube.com/watch?v=_HaiN-gFsCM;Mewing By Mike Mew
What is Mewing?;https://www.youtube.com/watch?v=2J3z1Ua96H0;Mewing By Mike Mew
What is the difference between orthtropics and mewing?;https://www.youtube.com/watch?v=cvN7PtLyQ0M;Mewing By Mike Mew
What can you expect from Mewing?;https://www.youtube.com/watch?v=A6FNaYlQx_0;Mewing By Mike Mew
Are there any risks in Mewing?;https://www.youtube.com/watch?v=E8D0QkZ23c0;Mewing By Mike Mew
Can you Mew when you have orthodontic braces in?;https://www.youtube.com/watch?v=ptkJp6368To;Mewing By Mike Mew
Why are some orthodontists angry?;https://www.youtube.com/watch?v=YGSfiFcsZbc;Mewing By Mike Mew
Is Mike Mew filthy rich?;https://www.youtube.com/watch?v=B-1IxIjW8Ls;Mewing By Mike Mew
MIke Mew's Frequently Asked Questions;https://www.youtube.com/watch?v=XUJEuMJsnIs;Mewing By Mike Mew
Why You Shouldn't Extract Teeth: Orthotropics VS Orthodontist | Dispatches 1999;https://www.youtube.com/watch?v=1gyQNSD8Iug;Mewing By Mike Mew
John Mews lectures foreword: classic orthodontistry;https://www.youtube.com/watch?v=jFmarzPkq3w;Mewing By Mike Mew
John Mew's lectures part 1: the cell volition theory;https://www.youtube.com/watch?v=Eo82WKi8CcI;Mewing By Mike Mew
John Mew's lectures part 2: Facial Growth;https://www.youtube.com/watch?v=W7W7DzXLWj4;Mewing By Mike Mew
John Mew's lectures part 3: The Tropic Premise;https://www.youtube.com/watch?v=BPa6KKj-vr0;Mewing By Mike Mew
John Mew's lectures part 4: Stanley's case;https://www.youtube.com/watch?v=jVReuNtQZqQ;Mewing By Mike Mew
John Mew's lectures part 5: What makes a face attractive?;https://www.youtube.com/watch?v=IlBSF8poxzs;Mewing By Mike Mew
John Mew's lectures part 6: Diagnosis of a face;https://www.youtube.com/watch?v=SDswOiG0waM;Mewing By Mike Mew
John Mew's lectures part 7: Informed Consent;https://www.youtube.com/watch?v=oMxMD8NKvdA;Mewing By Mike Mew
John Mew's lectures Part 8: The Stage One Appliance;https://www.youtube.com/watch?v=vKNk2HJ3ZjY;Mewing By Mike Mew
John Mew's lectures part 9: Early Posture;https://www.youtube.com/watch?v=3GRS30jOg40;Mewing By Mike Mew
John Mew's lectures part 10 - Measuring Facial Aesthetics;https://www.youtube.com/watch?v=PzgQUomaipE;Mewing By Mike Mew
John Mew's lectures part 11: Facial beauty or straight teeth?;https://www.youtube.com/watch?v=U3uCx5p8oRQ;Mewing By Mike Mew
John Mew's lectures part 12: measuring facial shape;https://www.youtube.com/watch?v=p5jgQGvP37I;Mewing By Mike Mew
John Mew's lectures part 13: contrasting orthodontic concepts;https://www.youtube.com/watch?v=tgwkTj_1MNk;Mewing By Mike Mew
