Title;Link;Creator
Fungal acne on the face and body| Q&A with Dr Dray;https://www.youtube.com/watch?v=REEBRu49_B4;Dr Day
HOW TO MOISTURIZE YOUR FACE: Q&A| Dr Dray;https://www.youtube.com/watch?v=Fc5ppaw2tPY;Dr Day
How to get rid of puffy eyes| Dr Dray;https://www.youtube.com/watch?v=_GJHMNkoMOQ;Dr Day
Back acne Q&A with a dermatologist: skin care tips;https://www.youtube.com/watch?v=keHc75ba9qQ;Dr Day
The Only Way To Remove A Sebaceous Cyst;https://www.youtube.com/watch?v=BPjLYSKmQM4;Dr Day
Retinoids, Retin-A, Retinol for Anti Aging| Dr Dray Q&A;https://www.youtube.com/watch?v=tENiy0m1hp8;Dr Day
??NMN Anti-Aging Supplement ?? WHY I DON'T TAKE IT @DrDrayzday;https://www.youtube.com/watch?v=5Nq0OYLcNE0;Dr Day
The TRUTH about LASH SERUMS (GrandeLASH, RevitaLASH, Lash Boost)| Dr Dray;https://www.youtube.com/watch?v=ugIVUGBgxoA;Dr Day
How to FADE PITTED SCARS | Dr Dray;https://www.youtube.com/watch?v=6VLpgTeETbw;Dr Day
Does GUA SHA work to SMOOTH WRINKLES & SCULPT?| Dr Dray;https://www.youtube.com/watch?v=WvjK_er5wmQ;Dr Day
How to use BENZOYL PEROXIDE WITH ADAPALENE| Dr Dray;https://www.youtube.com/watch?v=7v0pWpxb8fY;Dr Day
SCALP ECZEMA & ITCHY SCALP Q&A WITH DERMATOLOGIST DR DRAY;https://www.youtube.com/watch?v=hUAqG6lNyh4;Dr Day
CLEAN BEAUTY NEEDS TO DIE IN 2020| DR DRAY;https://www.youtube.com/watch?v=c7sCo5C2yGk;Dr Day
CYSTIC ACNE Q&A| DR DRAY;https://www.youtube.com/watch?v=weJVasOX84k;Dr Day
Is glycolic acid SAFE FOR BROWN/BLACK SKIN?| Dr Dray;https://www.youtube.com/watch?v=L9oYfMh4l18;Dr Day
Angular cheilitis causes & treatments: a Q&A with dermatologist Dr Dray;https://www.youtube.com/watch?v=TX5VEXRC-7g;Dr Day
KERATOSIS PILARIS: Q&A WITH A DERMATOLOGIST| Dr Dray;https://www.youtube.com/watch?v=xqYZy67IteQ;Dr Day
Why NIACINAMIDE BURNS & CAUSES REDNESS| Dr Dray;https://www.youtube.com/watch?v=bZ_PY0v_gt8;Dr Day
How to get rid of bags under eyes: Q&A with a dermatologist| Dr Dray;https://www.youtube.com/watch?v=IUnEcoHy3QQ;Dr Day
RETIN-A FOR ANTI-AGING| Dr Dray Vlogmas Day 14 ??;https://www.youtube.com/watch?v=o8l5aAgQxHE;Dr Day
How To Clear And Prevent Face Bumps | Sebaceous Hyperplasia;https://www.youtube.com/watch?v=TZqajjJcXVs;Dr Day
SKIN TIGHTENING AT HOME DEVICE REVIEW DERMATOLOGIST @DrDrayzday | Radiofrequency from Skinstore;https://www.youtube.com/watch?v=2BngjkBFu7o;Dr Day
TOP 3 MYTHS ABOUT NIACINAMIDE| Dr Dray;https://www.youtube.com/watch?v=0jr9FEd4XCQ;Dr Day
DIFFERIN Q&A WITH A DERMATOLOGIST ??;https://www.youtube.com/watch?v=Xq9WpfNYpnQ;Dr Day
10 REASONS YOUR FACE IS RED ALL THE TIME & HOW TO GET RID OF REDNESS // DERMATOLOGIST @DrDrayzday;https://www.youtube.com/watch?v=z3H61aCWm90;Dr Day
HOW TO GET RID OF RINGWORM ?? TIPS FROM A DERMATOLOGIST @DrDrayzday;https://www.youtube.com/watch?v=-sMxHNLt-Dc;Dr Day
Spironolactone Q&A with a dermatologist| Dr Dray;https://www.youtube.com/watch?v=n9B_vvub6eM;Dr Day
How to treat cold sores FAST| Dr Dray;https://www.youtube.com/watch?v=qK8LYS-_qvU;Dr Day
Fordyce spots| Q&A with dermatologist Dr Dray;https://www.youtube.com/watch?v=bsS3U2o25DQ;Dr Day
RETIN-A: ANTI-AGING, ACNE, MELASMA|Dr Dray VLOGMAS DAY 7;https://www.youtube.com/watch?v=S7S9-kVjkzI;Dr Day
Perioral dermatitis Q&A: tips & things to avoid| Dr Dray;https://www.youtube.com/watch?v=DRhZ5xvXmFc;Dr Day
Dark under eye circles: causes? how to do to get rid of them?;https://www.youtube.com/watch?v=N0Ij9GUoPNI;Dr Day
SUPPLEMENTS FOR HAIR GROWTH| Q&A WITH DERMATOLOGIST DR DRAY;https://www.youtube.com/watch?v=yAb4c0o5M7A;Dr Day
Manuka honey SKIN BENEFITS| Dr Dray;https://www.youtube.com/watch?v=4xF1M0whZo4;Dr Day
Skin allergies & dermatitis tips: a Q&A with a dermatologist ????;https://www.youtube.com/watch?v=IrYj8aORB2s;Dr Day
Doxycycline for ACNE| Dr Dray;https://www.youtube.com/watch?v=DdmfvtKuJuQ;Dr Day
Acne diet| Dr Dray;https://www.youtube.com/watch?v=fFAO8CH0bGY;Dr Day
Glycerin for skin and hair| Dr Dray;https://www.youtube.com/watch?v=Psxt01Q6vzs;Dr Day
Red acne marks on the face: Q&A with a dermatologist|Dr Dray;https://www.youtube.com/watch?v=NFqRcf39p-8;Dr Day
Melatonin: ANTI-AGING BENEFITS BEYOND JUST SLEEP // Dermatologist @DrDrayzday;https://www.youtube.com/watch?v=h_XORReI32E;Dr Day
EYELID DERMATITIS| SKIN CARE Q&A WITH DERMATOLOGIST DR DRAY;https://www.youtube.com/watch?v=e8NNSYsdIIk;Dr Day
Adapalene gel for anti-aging? ?? Dermatologist @DrDrayzday;https://www.youtube.com/watch?v=Fr6E3Y3bjUA;Dr Day
Eczema on the face: 11 tips from a dermatologist| Dr Dray;https://www.youtube.com/watch?v=6m8n7ft2vXU;Dr Day
HUGE PORES ON THE FACE & HOW TO GET RID OF THEM // Dermatologist @DrDrayzday;https://www.youtube.com/watch?v=5Yh0Fs8jk7w;Dr Day
How much sunscreen & how often?| Dr Dray;https://www.youtube.com/watch?v=j6wki7Bpw3w;Dr Day
